Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,RSI,Open-Close,High-Low,Volume-Change,Daily-Return,Price-Range,Price-Volatility,Volume-Momentum,Return-Momentum,Return-MA
2015-02-02,453.7241516113281,455.6310729980469,448.5977478027344,449.76171875,427.4747314453125,8908197,,,66.29976662249535,0.396240234375,7.0333251953125,-0.1123885715082833,-0.007866695470219454,7.0333251953125,,92296674.0,0.04455878201184593,0.004455878201184593
2015-02-03,452.3125305175781,466.0077209472656,452.3125305175781,464.3979797363281,441.3857727050781,7888109,,,73.66575622636802,2.550811767578125,13.6951904296875,-0.11451116314558374,0.032542255990585245,13.6951904296875,,94028393.0,0.06566031365701053,0.006566031365701053
2015-02-04,465.14093017578125,467.4688720703125,458.6029052734375,460.0392761230469,437.2430419921875,6494638,,,73.44492658684227,0.742950439453125,8.865966796875,-0.1766546329418115,-0.009385707525592535,8.865966796875,,94356784.0,0.029673089200693448,0.0029673089200693446
2015-02-05,463.60546875,465.53717041015625,454.49188232421875,457.51324462890625,434.8421630859375,5706742,,,66.89402537317562,3.566192626953125,11.0452880859375,-0.12131484464569076,-0.005490903984174178,11.0452880859375,,92179126.0,0.02008499814616671,0.002008499814616671
2015-02-06,457.71136474609375,460.6336669921875,447.2604064941406,450.6780090332031,428.34564208984375,4174655,,,60.906133157886295,0.1981201171875,13.373260498046875,-0.2684696452021136,-0.014939973161317455,13.373260498046875,,85406254.0,0.03051030408425559,0.003051030408425559
2015-02-09,446.3688659667969,454.69000244140625,441.81207275390625,444.1399841308594,422.13165283203125,4079516,,,54.54545454545455,-4.30914306640625,12.8779296875,-0.022789667649183,-0.014507086592419172,12.8779296875,,81141625.0,0.012438860117409356,0.0012438860117409355
2015-02-10,444.7839050292969,448.0033874511719,426.606201171875,436.8590087890625,415.21142578125,6299938,,,44.115171727882526,0.6439208984375,21.397186279296875,0.5442856456501213,-0.016393424600230633,21.397186279296875,,79162313.0,-0.006378750235681241,-0.0006378750235681241
2015-02-11,438.8402404785156,448.127197265625,437.35430908203125,446.1212158203125,424.0146179199219,4513933,,,48.43952127859071,1.981231689453125,10.77288818359375,-0.28349564710001907,0.0212018222009982,10.77288818359375,,74770164.0,-0.005198246980373189,-0.0005198246980373189
2015-02-12,449.7369384765625,452.68402099609375,439.4593505859375,450.3065490722656,427.99261474609375,4019490,,,57.08310395709238,3.61572265625,13.22467041015625,-0.10953707110849897,0.009381605499880319,13.22467041015625,14.378821471552124,62121363.0,-0.020682939015231105,-0.0020682939015231106
2015-02-13,452.7087707519531,456.07684326171875,450.25701904296875,454.4423522949219,431.9234313964844,3412182,,,58.29268887276283,2.4022216796875,5.81982421875,-0.15109081002813785,0.009184417217952934,5.81982421875,14.646006090186306,55497400.0,0.0037263095754632714,0.00037263095754632716
2015-02-16,455.0367126464844,457.7608947753906,445.7745056152344,447.1613464355469,425.0032653808594,5661079,,,53.48895236999367,0.5943603515625,11.98638916015625,0.6590788533554188,-0.016021847045298743,11.98638916015625,14.707443944649151,52250282.0,-0.004428841999616018,-0.0004428841999616018
2015-02-18,445.7745056152344,449.7369384765625,443.00079345703125,446.5917663574219,424.46185302734375,4538867,,,48.55877209759829,-1.3868408203125,6.73614501953125,-0.1982328810461751,-0.001273768590834834,6.73614501953125,14.707988393043967,48901040.0,-0.0382448665810361,-0.0038244866581036096
2015-02-19,449.21685791015625,449.538818359375,439.60797119140625,446.7898864746094,424.65020751953125,4407617,,,41.35862408903209,2.625091552734375,9.93084716796875,-0.02891690811825942,0.0004436268917438202,9.93084716796875,13.881855405433242,46814019.0,-0.02841553216369974,-0.002841553216369974
2015-02-20,443.42181396484375,443.79327392578125,431.5592346191406,432.4508056640625,411.02166748046875,8637984,,,37.82144241905926,-3.368072509765625,12.234039306640625,0.9597855258294903,-0.03209356622570225,12.234039306640625,13.557802427833026,49745261.0,-0.055018194405227816,-0.005501819440522781
2015-02-23,430.8905944824219,434.2586669921875,419.5728759765625,421.7274475097656,400.8296813964844,6509207,,,34.906667586764385,-1.560211181640625,14.685791015625,-0.24644373038894263,-0.024796712166671342,14.685791015625,13.289001353601774,52079813.0,-0.0648749334105817,-0.00648749334105817
2015-02-24,423.1142883300781,424.3773193359375,414.5702819824219,416.7743835449219,396.12200927734375,9205176,,,21.375413814963082,1.3868408203125,9.807037353515625,0.4141777946222942,-0.01174470382255366,9.807037353515625,13.773271786696935,57205473.0,-0.06211255064071619,-0.006211255064071619
2015-02-25,420.4148864746094,424.2287292480469,416.5762634277344,417.6164245605469,396.9223937988281,7049002,,,23.37584682884001,3.6405029296875,7.6524658203125,-0.23423495650707815,0.002020376128837098,7.6524658203125,13.96866579548217,57954537.0,-0.04369874991164846,-0.004369874991164846
2015-02-26,419.07757568359375,421.0092468261719,414.3721618652344,417.04681396484375,396.3810119628906,9903671,,,23.96432927523665,1.461151123046875,6.6370849609375,0.4049749170166217,-0.0013639564016250105,6.6370849609375,14.002626392393939,63344275.0,-0.06626452851427167,-0.006626452851427167
2015-02-27,419.7957458496094,426.4576110839844,418.3345947265625,423.7582092285156,402.759765625,8611300,,,32.652443149458634,2.748931884765625,8.123016357421875,-0.13049413697203793,0.016092666432017566,8.123016357421875,13.41182876195967,67936085.0,-0.05955346758213442,-0.005955346758213442
2015-03-02,430.4200439453125,433.6395263671875,423.7582092285156,428.0673522949219,406.8553771972656,6728442,,,39.33620040333358,6.661834716796875,9.881317138671875,-0.2186496812327987,0.010168872183624167,9.881317138671875,13.41182876195967,71252345.0,-0.05856901261646319,-0.005856901261646319
2015-03-03,430.4200439453125,448.9692077636719,429.6275634765625,446.1707458496094,424.061767578125,9523937,,,55.40229648989801,2.352691650390625,19.341644287109375,0.41547434012212636,0.042290993362686935,19.341644287109375,13.267227932545609,75115203.0,-0.000256172208477512,-2.5617220847751198e-05
2015-03-04,448.746337890625,450.55419921875,435.8931579589844,439.7565612792969,417.96539306640625,6680693,,,46.18128885186168,2.575592041015625,14.661041259765625,-0.29853662408728654,-0.014376076042588726,14.661041259765625,13.21753311764777,77257029.0,-0.013358479660231404,-0.0013358479660231404
2015-03-05,442.0597229003906,445.1553649902344,434.95208740234375,438.3201599121094,416.6001281738281,4945756,,,42.562999687955376,2.30316162109375,10.203277587890625,-0.25969416645847965,-0.0032663557378401764,10.203277587890625,13.206774514986899,77795168.0,-0.0170684622898154,-0.00170684622898154
2015-03-09,438.39447021484375,441.688232421875,428.017822265625,430.74200439453125,409.3975830078125,6491176,,,35.89744055360427,0.074310302734375,13.67041015625,0.3124739675794763,-0.017289087317128415,13.67041015625,13.300351580400577,75648360.0,-0.0022639833812415633,-0.00022639833812415633
2015-03-10,430.3952941894531,433.7881164550781,423.68389892578125,425.5412902832031,404.45452880859375,7030516,,,36.80871268545552,-0.346710205078125,10.104217529296875,0.08308818001545482,-0.012073849446464946,10.104217529296875,13.604690238293884,76169669.0,0.010458879338964833,0.0010458879338964833
2015-03-11,426.4328308105469,430.71722412109375,422.197998046875,423.9563293457031,402.9480895996094,5369953,,,36.35821569717997,0.89154052734375,8.51922607421875,-0.23619361651406523,-0.0037245761426468738,8.51922607421875,13.961294211855165,72334446.0,0.018479007018871618,0.0018479007018871619
2015-03-12,424.9716796875,429.6275634765625,423.782958984375,427.8444519042969,406.6435852050781,5437566,,,39.06829664450992,1.015350341796875,5.8446044921875,0.012590985433205804,0.009171044962565711,5.8446044921875,14.156316953867334,70723010.0,0.02562967585260023,0.002562967585260023
2015-03-13,430.4200439453125,430.71722412109375,419.5233459472656,421.05877685546875,400.1941223144531,5970034,,,42.79899041496075,2.575592041015625,11.193878173828125,0.09792396083100408,-0.015860145009770954,11.193878173828125,14.472222724501801,66789373.0,0.011133487244454288,0.0011133487244454287
2015-03-16,421.752197265625,422.9656982421875,416.2048034667969,417.0963439941406,396.42803955078125,6387153,435.976875,,46.79904016766691,0.69342041015625,6.760894775390625,0.06986878131682328,-0.009410640697054662,6.760894775390625,14.459119929374275,64565226.0,-0.01436981988461794,-0.0014369819884617941
2015-03-17,421.28167724609375,425.91278076171875,416.551513671875,424.402099609375,403.3717956542969,8800839,435.6692907714844,,55.10611409895865,4.185333251953125,9.36126708984375,0.37789700669453197,0.01751575078619494,9.36126708984375,14.35676608158422,66637623.0,-0.007022941282047168,-0.0007022941282047168
2015-03-18,424.47637939453125,432.02978515625,423.3371887207031,430.2467041015625,408.9267578125,4278050,435.5018780517578,,57.924180267447234,0.07427978515625,8.692596435546875,-0.5139042993514595,0.013771384490243843,8.692596435546875,14.195319383673663,61391736.0,-0.03554255015449026,-0.003554255015449026
2015-03-19,433.664306640625,434.23388671875,423.0400085449219,424.0553894042969,403.0422058105469,6430821,435.3067279052734,,54.10740927936793,3.4176025390625,11.193878173828125,0.5032131461764122,-0.014390150205088159,11.193878173828125,13.321192221144374,61141864.0,-0.03555662431698969,-0.0035556624316989693
2015-03-20,424.9221496582031,426.5318908691406,420.3158264160156,423.0400085449219,402.0771789550781,4802236,435.4850378417969,,49.54898359368891,0.86676025390625,6.216064453125,-0.25324682493883754,-0.0023944533774263865,6.216064453125,12.608007204647613,60998344.0,-0.034684721956575904,-0.00346847219565759
2015-03-23,424.2287292480469,427.9435119628906,415.1151123046875,417.02203369140625,396.357421875,6115649,435.36269714355467,,43.20948926281553,1.188720703125,12.828399658203125,0.27350030277562376,-0.014225545414049412,12.828399658203125,12.126304996972976,60622817.0,-0.0316211800534969,-0.00316211800534969
2015-03-24,417.0963439941406,423.1390686035156,417.0963439941406,419.9938659667969,399.1820373535156,4263534,435.42114318847655,,30.228198934149617,0.074310302734375,6.042724609375,-0.30284847936825676,0.007126319559387584,6.042724609375,11.815071368386006,57855835.0,-0.01242101104764437,-0.001242101104764437
2015-03-25,420.5139465332031,420.7615966796875,416.551513671875,418.4831848144531,397.74615478515625,4737268,435.2685888671875,,32.64644642072969,0.52008056640625,4.2100830078125,0.11111298748878284,-0.0035969124188666157,4.2100830078125,11.782389240414936,57223150.0,-0.012293347323864112,-0.0012293347323864112
2015-03-26,416.6010437011719,420.6377868652344,408.18084716796875,410.7564392089844,390.40228271484375,9516748,435.06056091308596,,29.607911843381487,-1.88214111328125,12.456939697265625,1.0089106210583823,-0.01846369432715589,12.456939697265625,12.247261992376188,61302332.0,-0.03992808661358571,-0.003992808661358571
2015-03-27,413.03485107421875,413.5796813964844,396.9621887207031,402.0390625,382.1169128417969,10765370,434.749013671875,,29.11710556348453,2.278411865234375,16.61749267578125,0.13120259147347402,-0.021222739017243142,16.61749267578125,12.824828667329523,66097668.0,-0.0452906806210579,-0.00452906806210579
2015-03-30,404.466064453125,405.0108947753906,394.48565673828125,401.56854248046875,381.6697082519531,7998063,434.50928649902346,,31.269352650415968,2.427001953125,10.525238037109375,-0.25705637613941745,-0.0011703340879500868,10.525238037109375,13.001669889796036,67708578.0,-0.037050374011953324,-0.0037050374011953326
2015-03-31,405.15948486328125,412.53955078125,405.15948486328125,409.1219482421875,388.84881591796875,9338631,434.13037841796876,,39.39823137008405,3.5909423828125,7.38006591796875,0.16761158295452283,0.018809754656233135,7.38006591796875,12.252470948507732,68246370.0,-0.03575637014191513,-0.003575637014191513
2015-04-01,408.57708740234375,415.5609130859375,402.73248291015625,414.0997619628906,393.5799560546875,6732605,433.79703857421873,,40.32765860212283,-0.54486083984375,12.82843017578125,-0.27905867573095033,0.012167065937407129,12.82843017578125,11.660514179105682,70700925.0,-0.03736068869475184,-0.003736068869475184
2015-04-06,414.0749816894531,415.0655822753906,406.8435363769531,408.4532775878906,388.2132568359375,5692183,433.2522033691406,,40.98478013101476,-0.0247802734375,8.2220458984375,-0.15453483458483008,-0.013635565372544178,8.2220458984375,11.166561267296693,69962287.0,-0.03660610386220786,-0.003660610386220786
2015-04-07,409.1466979980469,414.12451171875,409.1466979980469,412.5147705078125,392.073486328125,9818618,432.5567950439453,,46.72797958967505,0.69342041015625,4.977813720703125,0.7249301366452905,0.009943592432179571,4.977813720703125,10.328188940037817,74978669.0,-0.024268058052601904,-0.0024268058052601903
2015-04-08,412.83673095703125,430.6676940917969,412.53955078125,428.8846130371094,407.6322021484375,11454982,432.1521313476562,,52.834326137672726,0.32196044921875,18.128143310546875,0.16665929970999982,0.03968304579529436,18.128143310546875,10.217224260262245,80318002.0,0.029640533156741866,0.002964053315674187
2015-04-09,428.6864929199219,445.2792053222656,425.3679504394531,443.3475036621094,421.3783874511719,12588063,432.2645654296875,,57.469630759733,-0.1981201171875,19.9112548828125,0.09891600004260148,0.03372210190191316,19.9112548828125,10.979631272142536,88642531.0,0.05623631549926744,0.005623631549926744
2015-04-10,443.2732238769531,450.1331787109375,440.37567138671875,447.9290771484375,425.7329406738281,11686661,432.4374267578125,,63.86650458504517,-0.07427978515625,9.75750732421875,-0.0716076810228865,0.01033404597631371,9.75750732421875,11.89751911320159,95591924.0,0.07016727389444777,0.007016727389444777
2015-04-13,449.142578125,458.0332946777344,445.1553649902344,456.9188537597656,434.2772216796875,9311840,432.76878540039064,,68.0094714458231,1.2135009765625,12.8779296875,-0.2032078281384221,0.020069642874175342,12.8779296875,13.348520996557811,95387016.0,0.108700611095779,0.0108700611095779
2015-04-15,456.1759033203125,465.3885803222656,449.3406982421875,457.48846435546875,434.818603515625,10259724,432.9352081298828,,72.83399699818224,-0.742950439453125,16.047882080078125,0.10179341569442779,0.0012466340380048457,16.047882080078125,14.566056639618784,94881370.0,0.13116998415102699,0.013116998415102698
2015-04-16,457.90948486328125,464.5960998535156,455.185302734375,459.81640625,437.0312194824219,9311821,432.92480712890625,,72.63514861360463,0.4210205078125,9.410797119140625,-0.09239069199132455,0.005088525888430784,9.410797119140625,15.828516084017167,96195128.0,0.13742884412740786,0.013742884412740786
2015-04-17,463.13494873046875,467.7165222167969,456.9683837890625,459.0734558105469,436.32501220703125,11056926,433.03971801757814,,73.27465826344846,3.31854248046875,10.748138427734375,0.18740748989912936,-0.0016157545258382866,10.748138427734375,16.880768319856877,97913423.0,0.11700333494533643,0.011700333494533643
2015-04-20,464.2493896484375,464.32366943359375,435.1254577636719,438.6668701171875,416.9297180175781,17365390,432.81782104492186,,63.97222448836795,5.175933837890625,29.198211669921875,0.5705441096377057,-0.04445167856052401,29.198211669921875,16.6562093677768,108546208.0,0.060384590447405295,0.006038459044740529
2015-04-21,440.895751953125,443.5456237792969,432.12884521484375,434.1100769042969,412.59869384765625,8171780,432.2120629882813,,66.75292055385708,2.2288818359375,11.416778564453125,-0.5294214526710889,-0.010387821655356122,11.416778564453125,16.54730083069608,111025805.0,0.06363233416459335,0.006363233416459335
2015-04-22,436.8094787597656,439.2117004394531,429.429443359375,435.74456787109375,414.1521911621094,6812343,431.7261688232422,,67.63802763041096,2.69940185546875,9.782257080078125,-0.16635751329575688,0.0037651532497302576,9.782257080078125,16.496113451454605,108019530.0,0.05745389498214404,0.005745389498214404
2015-04-23,437.77532958984375,440.5242614746094,430.44482421875,434.4072570800781,412.88116455078125,6155401,431.2640490722656,,63.94427466964037,2.03076171875,10.079437255859375,-0.09643407561832984,-0.0030690245837126096,10.079437255859375,16.5347316948271,102719949.0,0.01470182460313707,0.001470182460313707
2015-04-24,434.3824768066406,438.072509765625,430.2467041015625,435.3235778808594,413.7520751953125,5865595,430.95696044921874,,62.25336012364324,-0.0247802734375,7.8258056640625,-0.04708157925048262,0.002109358869693878,7.8258056640625,16.58931580810728,95997481.0,-0.01691091842908221,-0.0016910918429082211
2015-04-27,435.8931579589844,439.58319091796875,431.633544921875,433.54046630859375,412.0573425292969,5096308,430.7449700927734,,65.16012742476065,0.569580078125,7.94964599609375,-0.13115242358192136,-0.004096060178834682,7.94964599609375,16.602721784973912,89407128.0,-0.0313410245842306,-0.0031341024584230605
2015-04-28,433.2432861328125,436.8590087890625,425.2441101074219,428.53790283203125,407.3025817871094,6778219,430.5785479736328,,59.57384967054255,-0.29718017578125,11.614898681640625,0.3300253830812423,-0.011538861687254043,11.614898681640625,16.60264212656562,86873507.0,-0.06294952914565999,-0.006294952914565999
2015-04-29,426.9529113769531,431.1877746582031,419.7214660644531,421.0092468261719,400.1470031738281,7563040,430.07630859375,,44.738571899251994,-1.584991455078125,11.46630859375,0.11578572483420801,-0.017568238319424223,11.46630859375,16.603385169086863,84176823.0,-0.08176440150308906,-0.008176440150308906
2015-04-30,421.0092468261719,428.8846130371094,419.9938659667969,427.12628173828125,405.9609680175781,16061186,429.6127032470703,,37.80262416936261,0.0,8.8907470703125,1.1236415515454103,0.014529455013692294,8.8907470703125,16.47137194712118,90926188.0,-0.07232347237782755,-0.0072323472377827545
2015-05-04,429.033203125,442.7531433105469,426.2099609375,441.2919921875,419.4247131347656,6958726,429.34969604492187,,45.63802271363428,1.90692138671875,16.543182373046875,-0.5667364788627689,0.03316515760062422,16.543182373046875,16.611322916512172,86827988.0,-0.03754256025136504,-0.003754256025136504
2015-05-05,442.6540832519531,446.6660461425781,438.39447021484375,441.8863525390625,419.9896240234375,8236274,429.2441961669922,,38.8949933967611,1.362091064453125,8.271575927734375,0.18358935241881924,0.0013468641219076538,8.271575927734375,16.7728790630423,77698872.0,0.008255982431066622,0.0008255982431066622
2015-05-06,440.8214416503906,444.1647644042969,431.9059753417969,435.9922180175781,414.3875427246094,10355229,429.03220520019534,,35.27814991692182,-1.064910888671875,12.2587890625,0.25727106698975777,-0.01333857560347107,12.2587890625,16.77982622156576,79882321.0,0.005305228482951674,0.0005305228482951674
2015-05-07,433.3918762207031,435.1006774902344,425.9623107910156,431.2868347167969,409.91534423828125,7723447,428.7221441650391,,31.077523581821765,-2.600341796875,9.13836669921875,-0.2541500530794635,-0.010792356162172445,9.13836669921875,16.730375125404112,80793425.0,-0.009252280928951029,-0.0009252280928951029
2015-05-08,431.41064453125,442.6788330078125,426.50714111328125,440.6728515625,423.70220947265625,7893697,428.8865850830078,,39.05097069307722,0.123809814453125,16.17169189453125,0.02204326643272103,0.021762817897899467,16.17169189453125,16.64429987206326,82531721.0,0.015579561552661048,0.0015579561552661048
2015-05-11,442.2330627441406,445.5020751953125,437.55242919921875,443.7685241699219,426.67864990234375,6559762,429.32740661621096,,53.82332182630966,1.560211181640625,7.94964599609375,-0.16898735788819863,0.007024877063439572,7.94964599609375,16.66802848701811,83225888.0,0.02049507974640674,0.002049507974640674
2015-05-12,443.2484436035156,443.2484436035156,428.51312255859375,430.2714538574219,413.7013854980469,7684065,429.59734802246095,,47.463168917163735,-0.52008056640625,14.735321044921875,0.17139387069225998,-0.03041466345038002,14.735321044921875,16.48128357102462,85813645.0,-0.005823523525138596,-0.0005823523525138596
2015-05-13,432.5746154785156,440.1528015136719,424.575439453125,438.39447021484375,421.5115661621094,7707709,430.0129089355469,,51.61291520975773,2.30316162109375,15.577362060546875,0.003077017177756769,0.018878817743074316,15.577362060546875,16.0076264643395,86743135.0,0.024594155905189763,0.002459415590518976
2015-05-14,438.8402404785156,438.9393005371094,431.0639343261719,434.97686767578125,418.2255859375,5690160,430.37151000976564,,50.33814153138892,0.445770263671875,7.8753662109375,-0.26175728741186255,-0.007795724561460937,7.8753662109375,14.893908760934803,84870255.0,0.03436666966315305,0.003436666966315305
2015-05-15,436.8094787597656,439.3107604980469,430.9648742675781,432.8717956542969,416.20159912109375,3845085,430.55378173828126,,48.56478920944431,1.832611083984375,8.34588623046875,-0.32425713863933525,-0.0048395033803347864,8.34588623046875,13.565737181806735,72654154.0,0.014997711269125968,0.0014997711269125968
2015-05-18,433.34234619140625,442.80267333984375,432.0050354003906,441.58917236328125,424.58319091796875,4544638,430.82421813964845,,54.35773404438828,0.470550537109375,10.797637939453125,0.1819343395529618,0.020138472398756768,10.797637939453125,12.675199994870566,70240066.0,0.001971026067258519,0.0001971026067258519
2015-05-19,441.4405822753906,448.127197265625,439.1374206542969,443.5704040527344,426.4881591796875,6697763,430.77221130371095,,58.41418381468964,-0.148590087890625,8.989776611328125,0.4737726085113929,0.004486594811303979,8.989776611328125,12.017606218351336,68701555.0,0.005110756756654844,0.0005110756756654844
2015-05-20,445.9726257324219,451.2228698730469,444.63531494140625,450.157958984375,432.822021484375,4019151,430.9802392578125,,66.48920871754838,2.4022216796875,6.587554931640625,-0.3999263634738942,0.014851204840207188,6.587554931640625,10.92637758340966,62365477.0,0.0333005372003331,0.0033300537200333102
2015-05-21,451.3466796875,453.4021911621094,442.8522033691406,444.1647644042969,427.0596618652344,4965518,431.0971313476563,,59.65206597711443,1.188720703125,10.54998779296875,0.23546440529355572,-0.0133135368607048,10.54998779296875,9.777936894169034,59607548.0,0.030779356501800748,0.0030779356501800747
2015-05-22,444.28857421875,448.5482177734375,444.28857421875,447.6814270019531,430.44085693359375,3853084,431.4359197998047,,54.116142740813295,0.123809814453125,4.2596435546875,-0.22403181299513963,0.00791747315294744,4.2596435546875,9.658488593039849,55566935.0,0.01693401175684872,0.0016934011756848722
2015-05-25,445.7745056152344,449.7369384765625,441.98541259765625,443.0503234863281,425.9881286621094,3053900,431.7861004638672,,50.712771201957885,-1.90692138671875,7.75152587890625,-0.20741411295471368,-0.010344640711674624,7.75152587890625,9.655499704796506,52061073.0,-0.00043550601826547464,-4.355060182654746e-05
2015-05-26,443.2979736328125,443.79327392578125,437.2057189941406,438.1468200683594,421.2734375,4388978,432.0699102783203,,51.33559987923189,0.247650146484375,6.587554931640625,0.43717148564131114,-0.011067599227517655,6.587554931640625,9.556344904341005,48765986.0,0.01891155820459689,0.001891155820459689
2015-05-27,438.8402404785156,441.2672119140625,435.96746826171875,438.4935302734375,421.6068115234375,3728104,432.28289184570315,,54.72249452756257,0.69342041015625,5.29974365234375,-0.15057582881481746,0.0007913105589218983,5.29974365234375,9.01145309742297,44786381.0,0.0008240510204444718,8.240510204444717e-05
2015-05-28,438.76593017578125,442.926513671875,431.9059753417969,433.7881164550781,417.08258056640625,12247683,432.5374786376953,,45.19364621073995,0.27239990234375,11.020538330078125,2.285231045056683,-0.010730862586330825,11.020538330078125,8.391943962871782,51343904.0,-0.002111087004425416,-0.00021110870044254159
2015-05-29,435.8188781738281,439.0631103515625,432.4508056640625,434.3824768066406,417.654052734375,13511569,432.8832012939453,,43.21031206400226,2.03076171875,6.6123046875,0.10319388573332611,0.001370162826081156,6.6123046875,7.40642759526395,61010388.0,0.0040985792019905265,0.00040985792019905266
2015-06-01,435.868408203125,448.2015075683594,434.8778076171875,446.8889465332031,429.67889404296875,9043078,433.3329382324219,,62.19556005482741,1.485931396484375,13.323699951171875,-0.3307159220368856,0.028791377171804244,13.323699951171875,6.475104534182313,65508828.0,0.012751483975038003,0.0012751483975038003
2015-06-02,448.62249755859375,455.08624267578125,441.5396423339844,445.1058349609375,427.9644775390625,9312587,433.6301208496094,,55.43084109656969,1.733551025390625,13.546600341796875,0.0298027950217834,-0.003990055216398503,13.546600341796875,6.623791832492902,68123652.0,0.004274833947335521,0.00042748339473355215
